epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
109,22557.7,0.56951,0.04645,0.0415,0.21419,0.00796,0,0.99356,0.99385,0.99403,0.94373,0.99185,0.99123,0.99391,0.99389,0.39003,0.01653,0.00708,0.11533,0.00761,0,0.000568425,0.000568425,0.000568425
110,22759.5,0.56669,0.04947,0.04082,0.21069,0.00789,0,0.99412,0.99306,0.99403,0.94398,0.99203,0.99097,0.99391,0.99389,0.38988,0.0165,0.00705,0.11518,0.00761,0,0.00054467,0.00054467,0.00054467
111,22962.2,0.56793,0.04848,0.04212,0.21199,0.00793,0,0.99457,0.9928,0.99403,0.94348,0.99247,0.99071,0.99391,0.99389,0.38961,0.01646,0.00707,0.1154,0.0076,0,0.000521341,0.000521341,0.000521341
112,23169.9,0.56323,0.04699,0.04029,0.21095,0.00787,0,0.99451,0.9945,0.99406,0.94396,0.99253,0.99241,0.99393,0.99392,0.38953,0.01644,0.00705,0.11472,0.0076,0,0.000498448,0.000498448,0.000498448
113,23370.9,0.56164,0.04883,0.04063,0.20839,0.00784,0,0.99476,0.99384,0.99376,0.94444,0.9928,0.99123,0.99363,0.99362,0.38929,0.01641,0.00703,0.11483,0.00759,0,0.000476,0.000476,0.000476
114,23584.9,0.56435,0.04665,0.04069,0.2121,0.00785,0,0.99359,0.99446,0.99358,0.94442,0.99219,0.99163,0.99344,0.99342,0.38918,0.0164,0.00702,0.11518,0.00759,0,0.000454008,0.000454008,0.000454008
115,23790.1,0.56211,0.04598,0.03982,0.21154,0.00784,0,0.99333,0.99448,0.99403,0.94499,0.9915,0.99197,0.9939,0.99389,0.38898,0.01637,0.00702,0.1147,0.00759,0,0.000432482,0.000432482,0.000432482
116,23994.9,0.56261,0.0459,0.04011,0.21175,0.00787,0,0.9954,0.9928,0.99395,0.94481,0.99342,0.99084,0.99382,0.99381,0.38872,0.01632,0.00701,0.11409,0.00758,0,0.00041143,0.00041143,0.00041143
117,24197.4,0.56317,0.04775,0.0403,0.21084,0.00786,0,0.99688,0.99097,0.99377,0.94473,0.9949,0.98901,0.99363,0.99361,0.3885,0.01631,0.00699,0.11411,0.00758,0,0.000390862,0.000390862,0.000390862
118,24399.6,0.5564,0.046,0.03934,0.20851,0.00779,0,0.99281,0.99408,0.99376,0.94476,0.99307,0.98979,0.99362,0.99361,0.38854,0.01629,0.00698,0.1143,0.00758,0,0.000370788,0.000370788,0.000370788
119,24600.5,0.56217,0.04571,0.03948,0.2108,0.00786,0,0.99533,0.9928,0.99375,0.94469,0.99357,0.99042,0.99363,0.99362,0.38846,0.01628,0.00698,0.11407,0.00758,0,0.000351215,0.000351215,0.000351215
120,24802.1,0.55583,0.04747,0.04036,0.2096,0.00773,0,0.99502,0.99307,0.9939,0.94485,0.9931,0.99084,0.99377,0.99376,0.3883,0.01627,0.00697,0.11399,0.00758,0,0.000332153,0.000332153,0.000332153
121,25004.5,0.55796,0.04615,0.04035,0.20893,0.00778,0,0.99463,0.99384,0.994,0.945,0.99304,0.9911,0.99388,0.99387,0.38833,0.01626,0.00695,0.11385,0.00758,0,0.00031361,0.00031361,0.00031361
122,25208.1,0.5593,0.04543,0.04006,0.20847,0.00778,0,0.99493,0.99372,0.994,0.94502,0.99298,0.99136,0.99387,0.99386,0.38826,0.01621,0.00693,0.11366,0.00758,0,0.000295593,0.000295593,0.000295593
123,25411.4,0.55283,0.04585,0.03933,0.20539,0.00768,0,0.99403,0.99529,0.99398,0.94488,0.99298,0.99189,0.99386,0.99385,0.388,0.0162,0.00692,0.11344,0.00757,0,0.000278112,0.000278112,0.000278112
124,25614.9,0.55785,0.04568,0.03873,0.20663,0.00779,0,0.99335,0.99477,0.99414,0.94509,0.99265,0.9911,0.99403,0.99402,0.38798,0.01618,0.0069,0.11408,0.00757,0,0.000261173,0.000261173,0.000261173
125,25827,0.55601,0.04627,0.03975,0.20973,0.00775,0,0.99502,0.99295,0.99414,0.94507,0.99321,0.99058,0.99403,0.99401,0.38791,0.01617,0.0069,0.11407,0.00757,0,0.000244784,0.000244784,0.000244784
126,26031.8,0.55502,0.04574,0.03931,0.20799,0.00772,0,0.99506,0.99437,0.99422,0.94557,0.9927,0.99202,0.99411,0.9941,0.38763,0.01617,0.00695,0.11344,0.00757,0,0.000228952,0.000228952,0.000228952
127,26233.9,0.5527,0.04484,0.0394,0.20648,0.00773,0,0.99463,0.99372,0.99422,0.94561,0.99237,0.99136,0.99408,0.99407,0.3877,0.01616,0.00699,0.11391,0.00757,0,0.000213685,0.000213685,0.000213685
128,26442.8,0.5553,0.04584,0.03832,0.2073,0.00773,0,0.99474,0.99385,0.99418,0.94541,0.99238,0.99149,0.99406,0.99405,0.3878,0.01615,0.00699,0.11406,0.00757,0,0.000198988,0.000198988,0.000198988
129,26647.4,0.55495,0.04535,0.03981,0.20872,0.00776,0,0.99515,0.99409,0.99399,0.94504,0.99293,0.99179,0.99387,0.99386,0.38752,0.01614,0.00719,0.11373,0.00757,0,0.000184868,0.000184868,0.000184868
130,26856.2,0.55202,0.04434,0.03988,0.20579,0.00769,0,0.99541,0.99372,0.99398,0.94494,0.99319,0.99149,0.99385,0.99384,0.38752,0.01613,0.00717,0.11355,0.00757,0,0.000171332,0.000171332,0.000171332
131,27061.2,0.38796,0.02351,0.00695,0.12056,0.00754,0,0.99398,0.99409,0.99398,0.94401,0.99209,0.99163,0.99385,0.99384,0.38809,0.01614,0.0072,0.11397,0.00758,0,0.000158385,0.000158385,0.000158385
132,27268.1,0.38091,0.02281,0.00701,0.11562,0.00736,0,0.99359,0.99458,0.99398,0.94367,0.9915,0.99214,0.99385,0.99384,0.38787,0.01612,0.00719,0.11387,0.00758,0,0.000146033,0.000146033,0.000146033
133,27475.1,0.37866,0.02288,0.00608,0.1119,0.00729,0,0.99399,0.99521,0.99397,0.94364,0.99163,0.99274,0.99385,0.99385,0.38787,0.01608,0.00694,0.11338,0.00758,0,0.000134282,0.000134282,0.000134282
134,27677.9,0.3764,0.02244,0.00616,0.11238,0.00723,0,0.99438,0.99545,0.99372,0.9435,0.99203,0.99309,0.9936,0.99359,0.38748,0.01606,0.00691,0.11303,0.00757,0,0.000123136,0.000123136,0.000123136
135,27881.4,0.37387,0.02275,0.00638,0.10998,0.00717,0,0.99404,0.99463,0.99372,0.94358,0.99168,0.99228,0.99361,0.9936,0.38717,0.01612,0.00687,0.11315,0.00756,0,0.000112601,0.000112601,0.000112601
136,28083.9,0.37366,0.02243,0.00568,0.11011,0.00718,0,0.99438,0.99505,0.99371,0.94356,0.99202,0.9927,0.99361,0.99361,0.38701,0.01609,0.00696,0.11325,0.00756,0,0.000102681,0.000102681,0.000102681
137,28290.6,0.36994,0.02171,0.00623,0.11026,0.00711,0,0.99516,0.99457,0.99372,0.94422,0.9928,0.99222,0.99362,0.99361,0.38664,0.01605,0.00694,0.11273,0.00755,0,9.33805e-05,9.33805e-05,9.33805e-05
138,28492.9,0.37032,0.02192,0.00617,0.11035,0.00713,0,0.99438,0.99494,0.99374,0.9443,0.99289,0.99149,0.99365,0.99364,0.38637,0.01602,0.0069,0.11264,0.00754,0,8.47036e-05,8.47036e-05,8.47036e-05
139,28699,0.36969,0.02221,0.00539,0.10885,0.00712,0,0.99424,0.99453,0.9939,0.94463,0.99354,0.99097,0.9938,0.99379,0.38617,0.01597,0.00687,0.11226,0.00754,0,7.6654e-05,7.6654e-05,7.6654e-05
140,28905.6,0.36863,0.0214,0.00586,0.10864,0.00706,0,0.99464,0.99372,0.99409,0.94468,0.99261,0.99163,0.99398,0.99397,0.38599,0.01594,0.00684,0.11266,0.00753,0,6.92353e-05,6.92353e-05,6.92353e-05
141,29108,0.37025,0.0216,0.00555,0.10909,0.00709,0,0.99428,0.9945,0.99415,0.94477,0.99218,0.99241,0.99405,0.99403,0.38552,0.0159,0.00681,0.11219,0.00752,0,6.24508e-05,6.24508e-05,6.24508e-05
142,29311.7,0.36888,0.02198,0.00572,0.10955,0.00706,0,0.99468,0.99372,0.99418,0.94487,0.99258,0.99163,0.99406,0.99406,0.38533,0.01588,0.00674,0.11216,0.00752,0,5.63034e-05,5.63034e-05,5.63034e-05
143,29513.7,0.37115,0.0224,0.0056,0.11014,0.00709,0,0.99439,0.99463,0.99418,0.94486,0.9923,0.99254,0.99407,0.99407,0.38508,0.01586,0.00676,0.1118,0.00751,0,5.07959e-05,5.07959e-05,5.07959e-05
144,29720.1,0.36777,0.02109,0.00591,0.10901,0.00705,0,0.99506,0.99359,0.9942,0.94508,0.99296,0.99149,0.99408,0.99407,0.38474,0.01584,0.00673,0.11173,0.00751,0,4.59306e-05,4.59306e-05,4.59306e-05
145,29920.3,0.36758,0.02193,0.00589,0.10942,0.00706,0,0.99476,0.99388,0.9942,0.94514,0.99267,0.99179,0.99409,0.99408,0.3846,0.01582,0.00667,0.11178,0.0075,0,4.17097e-05,4.17097e-05,4.17097e-05
146,30121.8,0.36709,0.02144,0.00541,0.10858,0.00701,0,0.99484,0.99333,0.9942,0.94526,0.99275,0.99123,0.99409,0.99408,0.38417,0.0158,0.00668,0.11214,0.0075,0,3.8135e-05,3.8135e-05,3.8135e-05
147,30326.1,0.36754,0.02085,0.0056,0.10877,0.00704,0,0.99492,0.99333,0.9942,0.94532,0.99283,0.99123,0.99409,0.99408,0.38387,0.01578,0.00667,0.11195,0.00749,0,3.52081e-05,3.52081e-05,3.52081e-05
